央视,#genre#
南京新闻综合频道,https://mgtv.ottiptv.cc/mg/838109047.m3u8?userid=423579792&sign=be650d3109ee098461be354e281df771283da2cb95bebdca50c3fe55db44aa6427d6fc621e97607c595c90cfb9ba1224aaf2449cc1255173e4fcb4ab4ff043371b4d4b7b0e8dcf80efc4dc374d5b98e0&auth_token=acb0c268be4342419aa3ba49796b45e0
南京教科频道,https://mgtv.ottiptv.cc/mg/838153729.m3u8?userid=423579792&sign=24e15c3d03b4e0b2ce4f3a59865e32bc7331ca679844475ee49686de3514931dd8b0c10d94a34d682c87053f0dad489a57839d644e7153919e49427d38159e673c0746863ae62cb93b21ba600be61a73&auth_token=acb0c268be4342419aa3ba49796b45e0
南京十八频道,https://mgtv.ottiptv.cc/mg/838151753.m3u8?userid=423579792&sign=9d2d3b37181caabaa9c9ca4ba920a6c43f5e1e15c3390060128e0e51cffeab16cc491b6d9121201d7d06ed8ae7613feb7080aaefe653cfa8afc7454308cb7273514253d60b15d5a3ea0d4df11eca80d1&auth_token=acb0c268be4342419aa3ba49796b45e0
体育休闲频道,https://mgtv.ottiptv.cc/mg/626064707.m3u8?userid=423579792&sign=3dcdea6a5268e5dfc62a667464deb56432e5a7cce651005f79eb4420ff8d67530c636c1b3fd684cd94ff7ce3b03bf89d1c769c5f9359376c3a7699bef17f19d41bfab0bd0b9cb32a56cea12e9b25da88&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏城市频道,https://mgtv.ottiptv.cc/mg/626064714.m3u8?userid=423579792&sign=02fd92f1f432fc71dbe089dc948e3aa9dc05e78b9ab232aa06dd26d09369a90a9bfd73f02c6d9da6cbee0895d0c7f976e52265b3c8475c7589a8939e3910b27ce003fbbb2dece4ac1421325257ea35fa&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏国际,https://mgtv.ottiptv.cc/mg/626064674.m3u8?userid=423579792&sign=0ceafc46f211d6a7fb2ed7af8a1dade126f7d7623eb6c2f263d33f0614896e368c978f54db3a45635261c4dcdb89f6896377bfd7fa910ef936780ac6088060cb233f036aa10a75c641899407b850c737&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏教育,https://mgtv.ottiptv.cc/mg/628008321.m3u8?userid=423579792&sign=463a5ffd6606e18daac069d59cd2f121b6fdd77960dbcb0cf7e655da7d87f1edf5e107ca60277dfdc2ef23a0df7ae792de201a1d027531163e5d7829e7bad02410a796d3ef05af8c99d1366968f65d7b&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏影视频道,https://mgtv.ottiptv.cc/mg/626064697.m3u8?userid=423579792&sign=dd0f61aba1078d9d55926d3ac3804b4c6c40c647a46dcbe0bf71775181582ef0e8f4687dee3262e426527e802b2d95fa1c4080a29eeb80f01639c871a95d5075696eed2463d225270afa226323be3913&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏综艺频道,https://mgtv.ottiptv.cc/mg/626065193.m3u8?userid=423579792&sign=fa3e04840ad12b0060114615eb8bf5225c222f19395435583b5a3bc953068e973a80046cb138c2fc35a6379a93182c45c3fc1e5ac31ded4e0b34815c5f1cf560d09a2efcf0eb612056ab4831eb3b6331&auth_token=acb0c268be4342419aa3ba49796b45e0
公共新闻频道,https://mgtv.ottiptv.cc/mg/626064693.m3u8?userid=423579792&sign=4c32b350d0881e78a26cc6843a18dfbde1e6553b0b1fe1f825ed167969609f7c7f14188f73de86bbe91e101a337894311393bd7faf74085c701fa6e2fee362e6d4df0533f26a21a79689e610417996a2&auth_token=acb0c268be4342419aa3ba49796b45e0
盐城新闻综合,https://mgtv.ottiptv.cc/mg/639731825.m3u8?userid=423579792&sign=60bd417f8bce855c29be3f5e27b89ee758d21ef9a2cc2dfdfc25b4600de6f41501214806c0dc31774cfd0cb9f015b023aeebd509800d37874ab934c5c02c1695b41a64fed33680ea2c3018ec51943f96&auth_token=acb0c268be4342419aa3ba49796b45e0
淮安新闻综合,https://mgtv.ottiptv.cc/mg/639731826.m3u8?userid=423579792&sign=96ff5e4b05843cadf272b5b2db5c84cb8c9a0d2c77640d77bd9a1f343109e357d4f75b327a919dbe3be3363eaa34d5c434dfeac64b2e9855c50fa679a34d3dd5fd2c8a27606313068da9f0eaa7baa687&auth_token=acb0c268be4342419aa3ba49796b45e0
泰州新闻综合,https://mgtv.ottiptv.cc/mg/639731818.m3u8?userid=423579792&sign=873aae92751601e46123b7b976ad8f1dbbde44093f0e6eb50c63cd5a749c975d5647784598e6f1934806be495d0da373170e3db9147549ad43127bbc3547bc1bcba0429a251c7009446ee2214899b3d4&auth_token=acb0c268be4342419aa3ba49796b45e0
连云港新闻综合,https://mgtv.ottiptv.cc/mg/639731715.m3u8?userid=423579792&sign=35f523b66da08d305165ba188c7e7c36859fbb8f82d38ff4e01ab51293cc344b410bcf8c6ce205f89be8370e6e9d638a10bb61b26170ded48de7adfe33207801436a3e13df4a4d6a4fe14cea4ce67555&auth_token=acb0c268be4342419aa3ba49796b45e0
宿迁新闻综合,https://mgtv.ottiptv.cc/mg/639731832.m3u8?userid=423579792&sign=9babd6bec0550674725594dc656799b21dd43f728b2d991e3ee3684582cc65965c89017d8ec39bec7b638decf3d458fff392c643fb39701744ab61aad3251065d06c47f158c922c2a940a2b6247e739e&auth_token=acb0c268be4342419aa3ba49796b45e0
徐州新闻综合,https://mgtv.ottiptv.cc/mg/639731747.m3u8?userid=423579792&sign=f5ce8d95b5c167fb526c22a1929cd26771b9a565cef8626f81977cf58f1410966079fc869b9e1bbce65af9adfa193458ad69d60dfc7c6026d2ecae139042c1c2cdb1bc88de77f4b973cd2a172bde185b&auth_token=acb0c268be4342419aa3ba49796b45e0
优漫卡通频道,https://mgtv.ottiptv.cc/mg/626064703.m3u8?userid=423579792&sign=a7a40ec6a092997bd60284ca7f93770fa608c9f20210640fcdcc3c03bb2541dd86fd0f7b6efc244b38f9c66bec5beec80339356801f51e17564f4ed5340ca8e12f89b7affc7297f2252dd4c57732e67e&auth_token=acb0c268be4342419aa3ba49796b45e0
江阴新闻综合,https://mgtv.ottiptv.cc/mg/955227979.m3u8?userid=423579792&sign=095e616d3f6acbc210de586733c6a8f745eca519bdfa8ed106b0a35a9cb28c2c9821480469cac84f5c43a54637e5b0283646d4eabcacb63de908cdabc378885129ee60e88fa4ad4dee66ad830fbde888&auth_token=acb0c268be4342419aa3ba49796b45e0
南通新闻综合,https://mgtv.ottiptv.cc/mg/955227985.m3u8?userid=423579792&sign=17bb2bb630d8f94e5c6471bdd1953ffb0f6fa62b975b796d9fd79fafb02411f1b01673f8ea081f17f63215e04e9cb3f0b51f1ddbf67e785ad21ad4d572bc40e0c580c012a4186db93661f4a1fe67e7eb&auth_token=acb0c268be4342419aa3ba49796b45e0
宜兴新闻综合,https://mgtv.ottiptv.cc/mg/955227996.m3u8?userid=423579792&sign=705b6695e853952ecaf5ce5415f0efcb406a45a743eed9521b24324c53e5a6b24cdaf11fa6f1fd6dcaabcd7672f02fb5351f739a416da1216a817678da612454021d5114f0cedf80bd6e415ca58a6fe0&auth_token=acb0c268be4342419aa3ba49796b45e0
溧水新闻综合,https://mgtv.ottiptv.cc/mg/639737327.m3u8?userid=423579792&sign=35ed0cacb6d9eb5a07409bdb4b4285646e8545d65edcef12e196be372b3f719581f00753df8215f22d0e4b31a1f7655669b9aabf8eaf2f09b31e4ad16d1ba8e4ec135ff4346d9c4061f1faaad8505c8f&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西银龄频道,https://mgtv.ottiptv.cc/mg/956909362.m3u8?userid=423579792&sign=f99412f447b31d9d83ac0316c4e2240d3af0b385a15edbafbdc82561cd117d4470c0d486e8b579b6dca907c0a03cfab3435637fa02951c2344e826936464ab509df018c1aac64ec366fb3dc47810c648&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西都市青春频道,https://mgtv.ottiptv.cc/mg/956909358.m3u8?userid=423579792&sign=3142193170d5f42d439c1d98fb456d5ad7ad94d0f96d59f54a27982e3c035280dae557f75867c16747e4f6ff583d809a1b2fc1a1ae93601283f5f98dff592cb91e2cf15672189c2a2d3805629d897d41&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西体育休闲频道,https://mgtv.ottiptv.cc/mg/956909356.m3u8?userid=423579792&sign=4358417d82aa9032514b77bf1e1c0aa3e2c90fc2f82f386e7c81dbe6750fd6ece4ea57e6f30d48b3cdb03e92dfe5ceb74e5d60cdc19110cdfc95056ad1347407bcebc9bc9b7ef28e76acffcccc303b36&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西秦腔频道,https://mgtv.ottiptv.cc/mg/956909303.m3u8?userid=423579792&sign=4e48a9d3d009a19786bc708cdacf4d8c0730a1355cae864e7803d86ba80ea11611538ace7d8e49519472ba87c204fae8e077626b43400e8adea45dac57447afefe4a24b2c2fb148d459e705485befa8c&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西新闻资讯频道,https://mgtv.ottiptv.cc/mg/956909289.m3u8?userid=423579792&sign=805868868846cdf056cc4169244d8f29ec5a71644d800cd7de137908cd22ab47cfe0e3d81cc771d0b142796071a9868ebde021184819588a3bdc25ff929c94e78a733cc52ac208c1b6ff2b90f55de276&auth_token=acb0c268be4342419aa3ba49796b45e0
财富天下,https://mgtv.ottiptv.cc/mg/956923159.m3u8?userid=423579792&sign=303198d6bcfb44322595083b321de9e6906514b9478a74ecaa6d89e309363ec8ea4ac9862a5ce9ed03ad65f9b431cea17c6a1a3098fc27a41b27cd59afb8c63eec6b8f7f05d1a19504e58f7d0665b8a7&auth_token=acb0c268be4342419aa3ba49796b45e0
经典香港电影,https://mgtv.ottiptv.cc/mg/625703337.m3u8?userid=423579792&sign=afc56cba09a68eee98dfbc10acabb47ba5d27bf4f8a54c347d014b92cc5c51025d53a65fcd29a5db8c5c8195f586ca6a254be5fa8592716280659cd90e0365468c95803b54c6d79c4274b057474415a0&auth_token=acb0c268be4342419aa3ba49796b45e0
高能悬疑 推理时刻,https://mgtv.ottiptv.cc/mg/625133682.m3u8?userid=423579792&sign=c3745dcee1f63b06d3ea3354464c59409c5937f95472ce8b345cfdcdfef15feb316ac1cf74929206d25031c73d2bce6f442723b43b4bdf9cf6ad8caf3e3e2b0958bfb0c95af83bc24b740398e67233a2&auth_token=acb0c268be4342419aa3ba49796b45e0
抗战经典影片,https://mgtv.ottiptv.cc/mg/617432318.m3u8?userid=423579792&sign=b2b0c515ba7bd1b79907d86d11c74ab16715101068596651b545f596a24de9e9a7b830261f268a0fc7db6a355f1cde005e1010a75c23b73de1947ae7dc4bf33c7039c961d26734c3c293f59329045786&auth_token=acb0c268be4342419aa3ba49796b45e0
新片放映厅,https://mgtv.ottiptv.cc/mg/619495952.m3u8?userid=423579792&sign=994e758cf03b7e5102eb3e5bdb32bbafe01a7c762d1d94f2ded462b4393953ccb62a3761a4f7b253814460d5c5b1e5004bfb2e3e3e1adfae8439a5febb3d32ded2bafef68ce33cb8f3f6e7b5cdff25cb&auth_token=acb0c268be4342419aa3ba49796b45e0
CHC影迷电影,https://mgtv.ottiptv.cc/mg/952383261.m3u8?userid=423579792&sign=3f5403d22acb167076e1106aa57668c323247cdf4f4257c028691c59330511ed97cc6bbacb0887effed2b4b799d8b7ba693ce6fa7b19cb98d6453883b00534b8f4a18ae2c6efeb51f88d779031f0b49e&auth_token=acb0c268be4342419aa3ba49796b45e0
CHC动作电影,https://mgtv.ottiptv.cc/mg/644368714.m3u8?userid=423579792&sign=00886979c5727b0d429fd0bac750309badfdcc365f4f002eb1556ece20ff8ae3ca0104ed1f084a5ab2abe2e9aff1d556826dc14ed7b7e77ee8c0b9ff3c31cd5fe684610090f371bce810d5236349327d&auth_token=acb0c268be4342419aa3ba49796b45e0
CHC家庭影院,https://mgtv.ottiptv.cc/mg/644368373.m3u8?userid=423579792&sign=3bad5e068e30adfecfcf353b588928d4b06d5a84b438f03c341f1ee19f5c8708df0612b9be8c4c18a47c28422c81f87a424e2ad7933ffd815d637301fc882333107d616d1697ef877a8d0b34c71248ec&auth_token=acb0c268be4342419aa3ba49796b45e0
和美乡途轮播台,https://mgtv.ottiptv.cc/mg/713591450.m3u8?userid=423579792&sign=1f45f03c16203ae4edc502b5eddbcb76b10285a37d75418fb9732fdc2856fadcb55bbe2a0497fc751f5ed18245e40c6029f0df1d23b5ae8a89b74dd0d152da7b99b9933b9e2443fc80be84d6da0ad94e&auth_token=acb0c268be4342419aa3ba49796b45e0
高清大片,https://mgtv.ottiptv.cc/mg/629943678.m3u8?userid=423579792&sign=254fa7d355034f479ca76230b2b96370365e67dc4b9d2e9aaab548aee98d346f69664c91e7128be843223b279b1cb2390118538b50620362899d44480da458a77ccd75a47123ef94efe3c06393d88c5a&auth_token=acb0c268be4342419aa3ba49796b45e0
南方影视,https://mgtv.ottiptv.cc/mg/614961829.m3u8?userid=423579792&sign=6c7da16932b745f1b6c2507166fe51b9a1a1353743a0f4cf77d1fa722e2c7ad3ce4e5b95c3cbb0635f0c9281d05bc876e3067e5640322b46c6f03a78283e01aa4713d369d9d08bc7cd91ae1851bfeaaa&auth_token=acb0c268be4342419aa3ba49796b45e0
血色山河·抗日战争影像志,https://mgtv.ottiptv.cc/mg/713600957.m3u8?userid=423579792&sign=5bfa7ee517eef33bb97ea5a98a5ad0149ebdb31cddeeab5390d54bde0033200b1953ed4decc88068d21db9bcaa0c3ffb2e2a2e98fbb55dc34a26eef07a66733b85b362a5ac420306f94e0becaf6cc5cd&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道01高清,https://mgtv.ottiptv.cc/mg/609158151.m3u8?userid=423579792&sign=424c81dc2e3b3fd054007eee84afcdd922cf03aa78c9d5f34396805cc34e0f9bb783f2532c65caf271fec2ba9e6533a2c0a2f7d00afe760703bfbcdbc1dcad7e210149169d31a9e29a1ed7c0297da5d8&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道1,https://mgtv.ottiptv.cc/mg/608933610.m3u8?userid=423579792&sign=0f6d61e255a1bde78dbc4fda59a8b80e380783a03623fcfd0a246fd156d349a8c1326fe589d8af81c3cefcce2ad95c046a9e9579e0476a8a2790f569a1894e7fcfa4de0dd6fccf88e185b5a16c4a2627&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道2,https://mgtv.ottiptv.cc/mg/608933640.m3u8?userid=423579792&sign=3b19e45f0c88897a53c15e207d5c310f93c7df30bb573afd99fa38bbc509abb1f75991b2d17a7148206010b722e8bdbd083d0b12396a3fe1056a585e1e308524d739d2d0ada9fc499edd83dab7d9c877&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道3,https://mgtv.ottiptv.cc/mg/608934619.m3u8?userid=423579792&sign=51c6dc189ed6152838dd77ea019e46dead73e2243ffb573d748ecf27787866d624b7bcc4b6271cd9bc3af760eeaba97ee8e95aff9d31c58399be342de8a074cf378ef23c0ecec8d042887153595ce8d7&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道4,https://mgtv.ottiptv.cc/mg/608934721.m3u8?userid=423579792&sign=8a0ac392be1cc934aae428477fdbd6639acbe17bc0d674842c510cc2d68e3236830a408a87bf7ee39193b9b3499b9fca05ce2edd31951a49f9e131bc6dbcef030595ff2188e3f8e12c3e83bc06d9e281&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道5,https://mgtv.ottiptv.cc/mg/608935104.m3u8?userid=423579792&sign=9690b8e3a310e2ef9e8fa6bd23f4249433261d206158633ffa9b7946ab1d51105a125a2ba8452fd20a90ba310dbadc0cdfc8ad756d4be6a49e9714c80a8d0b526e87155281c46088e7dc8ad598655d64&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道6,https://mgtv.ottiptv.cc/mg/608935797.m3u8?userid=423579792&sign=3a346d9e4f2f5b80db5b1e34e2752a85380c692bce65a3c002be36919f936fc50dc9fb258cc284e273bbd1f8b469ec6f57ba51dce2889453aa0e071e6fab372f7f358d625d8785a022b14e068ba42730&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道7,https://mgtv.ottiptv.cc/mg/609169286.m3u8?userid=423579792&sign=a56304b55031d9690b4bdb577ccb0822fc442cf2136e34a0fa8fecd48b833acd0221f2f9d58b72171cd45441a6b5705ed31d42ac0ad33b7e7492345ad57fa7b6540d650d04b42641a8d495ac2dfbac26&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道8,https://mgtv.ottiptv.cc/mg/609169287.m3u8?userid=423579792&sign=ebc4bd6a994fa65f9b4ded2238b131f6fac1b2896e4f02c8da49b55b306617ed5a510374cdd35f15a4b7da6edede6bbb33e8e26513a0c026ab2eb681df74c99f785ee84636a70ecee9b067ad769bc97e&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道9,https://mgtv.ottiptv.cc/mg/609169226.m3u8?userid=423579792&sign=ee7bcc8b57b2ab0a0054736b485db40a4bb7834168cbd3093fb5a987d5d2b1f67c755e4d0321bec2c8a718997b18b6a71e90a98c260c3f1984c7861138a4dd30d4ee046caae1085b76a4173814e17150&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道10,https://mgtv.ottiptv.cc/mg/609169285.m3u8?userid=423579792&sign=652ef0a3561693203c2904650ae4877cfd62f2e73fe779bb3ff2f484d7c302181e278ead173878041393a9c5dd239901149f112802c9fb3bbf7621a5e23df77a51b08fa8514f24764ee5ebb92205e57c&auth_token=acb0c268be4342419aa3ba49796b45e0
最强综艺趴,https://mgtv.ottiptv.cc/mg/629942228.m3u8?userid=423579792&sign=a190ac2aa726c22aa1b2a6b486e02307f04113aa768ab230512fa4b7d636561b31d5c16c2f1bb33e7e2fa17052da4f2f78f4a573b18588a4d9663b8959876d563d7bf9747037b3310b38e8af23933564&auth_token=acb0c268be4342419aa3ba49796b45e0
嘉佳卡通,https://mgtv.ottiptv.cc/mg/614952364.m3u8?userid=423579792&sign=146eca59c7890bdbfe5da5a346659e43fd8eb5f8ccd75b172d6630eefe8c3d84163bbca23ee1971c98eac9d4490c6cbb822f8c0b5f463e1ed5d026a5e3c4d326ee02f14237e5a84b672529e8a5978b71&auth_token=acb0c268be4342419aa3ba49796b45e0
经典动画大集合,https://mgtv.ottiptv.cc/mg/629942219.m3u8?userid=423579792&sign=db47cd272ddf78ceaf210e129c76213a164f43bce241eca69df0b1e81d6dfc38ef0a21fd5c1cd76aa4be137a2ecb58b8c7be2a1cd0d6b8312b515a170bca65c9933cef4a5bcfc12af5164f78d0e87184&auth_token=acb0c268be4342419aa3ba49796b45e0
新动力量创一流,https://mgtv.ottiptv.cc/mg/713589837.m3u8?userid=423579792&sign=0f203d10c8645ef7d4d641331a7b4b2f181cac99923756df08ec652f8732f12ca5d6aab464cc8a32c0ff16bc70ac3acebf3022471b4c0d383ae73f8159e51ebb3bf3cb3bf864262ae6299674d1f49ac2&auth_token=acb0c268be4342419aa3ba49796b45e0
环球旅游,https://mgtv.ottiptv.cc/mg/958475356.m3u8?userid=423579792&sign=217691ee497140966e4d8994c8d976cc552e29d6ec042d07bb1b1f60c45bee7b57771e9d4da852ceab7422da2d82b4828b76deb2f1e34c011152a045047506c21063fb6184ccf1163429ed12b2e6f278&auth_token=acb0c268be4342419aa3ba49796b45e0
钱塘江,https://mgtv.ottiptv.cc/mg/647370520.m3u8?userid=423579792&sign=cdb2a0056c983770ff06dcdb205dfde4f4f396eaf2739bbef258e9e6419ab01d23e24e494c74abc5d680e329aabc8fdce6c2821708f6b30daf852049c91239aed68f7c0937e7b00a1e6e264df3cf88da&auth_token=acb0c268be4342419aa3ba49796b45e0
五环传奇,https://mgtv.ottiptv.cc/mg/707671890.m3u8?userid=423579792&sign=7f478568c053ccf5833fd9954ddbee2c1761725790b7c0caab3f7972db9609a5f1b3aa1535a3dc0bb277f0f91d50e79345b46dbed17bebba724ffd5857ecd4618e5e659e42e0bb01bea299d5c376f9bb&auth_token=acb0c268be4342419aa3ba49796b45e0
赛事最经典,https://mgtv.ottiptv.cc/mg/646596895.m3u8?userid=423579792&sign=6c0d10209ccb063e417a4439d5593b4652f366c03c96231a2dd6b1fc0b200c82923c0ab2ac730d8f4dd9fc429ce7799a9f35ffc06403605949d18d864e1113c895f4361d64710fc7653981d1f9d5649d&auth_token=acb0c268be4342419aa3ba49796b45e0
掼蛋精英赛,https://mgtv.ottiptv.cc/mg/631354620.m3u8?userid=423579792&sign=1e155d3c9fdf110c40514140294bcca36192581a8ca5ea3078544cb347ce309ec7071403475c35964511a48577f0eba35fc960c1d95c8d4c1acd01e384e158a69b2f4c3d039ccbe70f2bbdcb3f0ec1d3&auth_token=acb0c268be4342419aa3ba49796b45e0
体坛名栏汇,https://mgtv.ottiptv.cc/mg/629943305.m3u8?userid=423579792&sign=95822659cfa2011df1a14ec5b95598307147e3e97476ef1ff165db40516c346c7111ce4613cb7ad25d1eea28ff2903ad306e5f9105e8516e4859608e5c5a785613ae45586afa64baaffc8bd3aff111f7&auth_token=acb0c268be4342419aa3ba49796b45e0
四海钓鱼,https://mgtv.ottiptv.cc/mg/637444975.m3u8?userid=423579792&sign=cc68f74d2fe19c5a2675203e0d6459e9e952914ce7a7df6b0006ddbde794594827d5bff6ae1a5ffe877ef06d53ceb2fa5692bf3aa0d1454c0c298bf2e275eecba0db27276b4721447b52db24cc51a1db&auth_token=acb0c268be4342419aa3ba49796b45e0
咪咕24小时体育台,https://mgtv.ottiptv.cc/mg/654102378.m3u8?userid=423579792&sign=001a31498018968fddc7ff2481d6b9d4c4dcf58ed0c49ea4611e8dc172d2a0ec6c0d2c0a00a23c0491cb38e3a3b1d35c2c25297a6f004c260e10bfd7cecaa536b7a359330999c5ba76fafadf24c301a5&auth_token=acb0c268be4342419aa3ba49796b45e0
24小时城市联赛轮播台,https://mgtv.ottiptv.cc/mg/915512915.m3u8?userid=423579792&sign=5f8822bc1be526e5571347210bc63d1b73e5f008774f0087631f693b3b551e12c3dfeb7f098aaf747cbe5eca46814a340a8dc3691b78958228832f051c0b5c6d8a8a644db25dfc3eb667e85865523919&auth_token=acb0c268be4342419aa3ba49796b45e0
武术世界,https://mgtv.ottiptv.cc/mg/958475359.m3u8?userid=423579792&sign=f0d9c7f969b88e05c5c0e6e86f1c9aa39b60954b95bbc031ff3ddb004580ee1fc7fc89813541ae5f7b2cf6c00a08f4f55a6d6150c4ff985b46bf042b43b134c32cc51548e3c36d7010e2e9a1bc329d9c&auth_token=acb0c268be4342419aa3ba49796b45e0
CETV1,https://mgtv.ottiptv.cc/mg/923287154.m3u8?userid=423579792&sign=09d91a894e09c935424914046a4a50d1c0b746b697ed24af1b51b552dabecea0439f8c2385f847b19d12a6c02db4aa4e9ae55103b3029d9b8ec35ffbd642c9978a40618fc6d8d3f1b768813c3af7fa3e&auth_token=acb0c268be4342419aa3ba49796b45e0
CETV2,https://mgtv.ottiptv.cc/mg/923287211.m3u8?userid=423579792&sign=128529b2cca5f4b9cc729eedf9c3c33c405606509b92fa936205720ee89f76c9aaea218f43df8e254d74880e71bf02c43b764077abdd42ea9a3be0fd25975a5cb6fe600c5e4527a2800fb95acd9876b3&auth_token=acb0c268be4342419aa3ba49796b45e0
CETV4,https://mgtv.ottiptv.cc/mg/923287339.m3u8?userid=423579792&sign=ee7e9b7663ad99f32733576aa8c4d3b4e2c64b4434ce7f1fd46d5a485143f3dd0aea776ab4c13a5e481a62382fbe878f602f4ded4d5935677af7731878cc03be4b169512350137b7a2d7dfc8210ae52f&auth_token=acb0c268be4342419aa3ba49796b45e0
山东教育,https://mgtv.ottiptv.cc/mg/609154353.m3u8?userid=423579792&sign=9d09241f0c63a8a0c41ced90c5af1f108ff8f2e8914708de5a0c11d4705abfbfd7ad0bcf0d017880fac4549e8da833e314ce97927886ddefaccb8eb4cdea19d92c1ba9fa05286707ad4dc9424c74019b&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
延边卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eq0D3NdTUN7FuRzr8eJsbQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
康巴卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CETV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/1.m3u8?
CETV2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226537/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7AxXs4eTU2oiWrhopr9sHw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNxsM0Bor098BJglrhfEQTl%2CEND
中国教育3台,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226577/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EhE2Z89HKgsQOlN9opVn1iw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN03yUnk4zBVk1bynPPL3hZ%2CEND
CETV4,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226997/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EAw_OvjRgJVjtlaOa0dcgzg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
